node1,node2,timestamp,msg1call0
35227,68494,1325410080,1
35227,68494,1325410140,1
68494,35227,1325410380,1
35227,68494,1325410560,1
68494,35227,1325410980,1
45539,13799,1325411220,1
13799,45539,1325411700,1
35227,68494,1325411760,1
45539,13799,1325411820,1
35227,68494,1325411820,1
45539,13799,1325411820,1
14188,20905,1325411880,1
13799,45539,1325412000,1
45539,13799,1325412000,1
13799,45539,1325412060,1
23642,46160,1325412060,1
45539,86727,1325412060,1
80193,74916,1325412120,1
68494,35227,1325412180,1
68494,35227,1325412240,1
13799,45539,1325412240,1
45000,22745,1325412360,1
45000,22745,1325412420,1
45539,86727,1325412420,1
86727,45539,1325412480,1
35227,68494,1325412480,1
22745,45000,1325412480,1
86727,45539,1325412480,1
35227,68494,1325412480,1
80193,74916,1325412600,1
51597,92220,1325412600,1
38901,33094,1325412600,1
38901,78638,1325412600,1
38901,33094,1325412660,1
68494,35227,1325412660,1
55594,78638,1325412660,1
68494,35227,1325412660,1
74916,80193,1325412720,1
68494,35227,1325412720,1
59367,25947,1325412720,1
74916,80193,1325412720,1
13799,45539,1325412780,1
13799,45539,1325412840,1
45539,13799,1325412900,1
14188,16495,1325412960,1
14188,31583,1325412960,1
14188,53275,1325412960,1
14188,75466,1325412960,1
55594,78638,1325413020,1
35227,68494,1325413020,1
22745,45000,1325413020,1
35227,68494,1325413020,1
38901,78638,1325413080,1
35227,68494,1325413080,1
14188,53275,1325413140,1
45000,22745,1325413200,1
14188,75466,1325413200,1
45000,22745,1325413200,1
45539,86727,1325413200,1
14188,16495,1325413260,1
14188,31583,1325413320,1
68494,35227,1325413320,1
68494,35227,1325413380,1
68494,35227,1325413440,1
38901,33094,1325413560,1
59367,59367,1325413620,1
33094,38901,1325413680,1
35227,68494,1325413740,1
92699,86009,1325413740,1
31583,14188,1325413860,1
22745,45000,1325413920,1
31583,14188,1325413980,1
22745,45000,1325413980,1
45000,22745,1325414040,1
22745,45000,1325414100,1
86009,92699,1325414100,1
45539,86727,1325414160,1
45000,22745,1325414220,1
86727,45539,1325414280,1
75261,71627,1325414280,1
75261,71627,1325414340,1
22745,45000,1325414340,1
13799,45539,1325414400,1
45000,22745,1325414400,1
45539,86727,1325414640,1
98453,52923,1325414760,1
45539,13799,1325414820,1
52923,98453,1325414820,1
98453,52923,1325415060,1
45000,22745,1325415360,1
22745,45000,1325415420,1
13799,45539,1325415480,1
13799,45539,1325415540,1
53275,14188,1325415540,1
13799,45539,1325415540,1
45000,22745,1325415840,1
71627,75261,1325415960,1
45539,13799,1325415960,1
24853,99893,1325416680,1
45000,22745,1325416740,1
22745,45000,1325416800,1
45539,13799,1325417160,1
99893,24853,1325417280,1
13799,45539,1325417520,1
45539,13799,1325417640,1
45000,22745,1325417700,1
13799,45539,1325417820,1
13799,45539,1325417880,1
24853,99893,1325417940,1
46584,46771,1325418000,1
99893,24853,1325418360,1
22745,45000,1325418420,1
45539,13799,1325418480,1
45000,22745,1325418480,1
45539,13799,1325418480,1
45000,22745,1325418480,1
22745,45000,1325418540,1
22745,45000,1325418600,1
13799,45539,1325418600,1
13799,45539,1325418660,1
45000,22745,1325418720,1
22745,45000,1325418720,1
22745,45000,1325418780,1
45539,13799,1325418780,1
45000,22745,1325418840,1
45000,22745,1325418900,1
22745,45000,1325418900,1
45539,13799,1325418960,1
22745,45000,1325418960,1
13799,45539,1325418960,1
45539,13799,1325419020,1
45539,13799,1325419080,1
45539,86727,1325419140,1
13799,45539,1325419140,1
13799,45539,1325419200,1
45000,22745,1325419200,1
45539,13799,1325419500,1
45000,22745,1325419560,1
22745,45000,1325419560,1
13799,45539,1325419560,1
22745,45000,1325419620,1
13799,45539,1325419620,1
45000,22745,1325419740,1
22745,45000,1325419740,1
22745,45000,1325419800,1
59367,25947,1325419920,1
25947,59367,1325419920,1
45000,22745,1325419980,1
45539,13799,1325419980,1
24853,99893,1325420040,1
82060,86610,1325420160,1
99893,24853,1325420160,1
82060,86610,1325420160,1
45539,13799,1325420220,1
13799,45539,1325420280,1
86610,82060,1325420280,1
86610,82060,1325420340,1
82060,86610,1325420340,1
82060,86610,1325420400,1
82060,86610,1325420460,1
23144,39701,1325420460,1
86610,82060,1325420520,1
24853,99893,1325420520,1
86610,82060,1325420520,1
45539,13799,1325420520,1
23144,26425,1325420520,1
23144,26425,1325420580,1
86610,82060,1325420580,1
23144,76313,1325420640,1
13799,45539,1325420640,1
82060,86610,1325420640,1
82060,86610,1325420700,1
13799,45539,1325420700,1
99893,24853,1325420700,1
82060,86610,1325420760,1
23144,98436,1325420820,1
86610,82060,1325420820,1
45539,13799,1325421000,1
82060,86610,1325421000,1
45539,13799,1325421000,1
82060,86610,1325421000,1
24853,99893,1325421000,1
86610,82060,1325421060,1
23144,78638,1325421120,1
23144,78638,1325421180,1
23144,57637,1325421240,1
23144,88133,1325421240,1
99893,24853,1325421240,0
23144,88133,1325421300,1
88133,23144,1325421300,1
88133,23144,1325421420,1
57637,23144,1325421480,1
13799,45539,1325421660,1
23144,23642,1325421720,1
23144,23642,1325421780,1
45539,13799,1325421840,1
45539,13799,1325421900,1
57637,23144,1325421900,1
13799,45539,1325422080,1
13799,45539,1325422140,1
23144,76313,1325422440,1
45539,13799,1325422500,1
26425,23144,1325422620,1
13799,45539,1325422680,1
35227,11360,1325422800,1
35227,40997,1325422800,1
35227,68494,1325422800,1
35227,68494,1325422920,1
22745,45000,1325423100,1
35227,40997,1325423160,1
68494,35227,1325423160,1
68494,35227,1325423280,1
45000,22745,1325423340,1
68494,99367,1325424120,1
68494,35227,1325424120,1
45539,13799,1325424360,1
22745,45000,1325424360,1
35227,68494,1325424420,1
22745,45000,1325424480,1
35227,68494,1325424600,1
68494,35227,1325424660,1
35227,68494,1325424660,1
35227,68494,1325424720,1
35227,68494,1325424780,1
35227,68494,1325424840,1
24853,99893,1325424840,1
35227,68494,1325424900,1
45000,22745,1325424900,1
45000,22745,1325424960,1
68494,35227,1325424960,1
35227,68494,1325425080,1
22745,45000,1325425260,1
68494,35227,1325425620,1
23642,23144,1325425800,1
23642,46160,1325425860,1
46160,23642,1325425980,1
35227,68494,1325425980,1
99893,24853,1325425980,1
35227,68494,1325425980,1
35227,68494,1325426040,1
46160,23642,1325426040,1
35227,68494,1325426040,1
23642,46160,1325426100,1
68494,35227,1325426160,1
46160,23642,1325426280,1
46160,23642,1325426340,1
23642,46160,1325426580,1
23642,46160,1325426640,1
46160,23642,1325427000,1
46160,23642,1325427060,1
23642,46160,1325427120,1
46160,23642,1325427480,1
46160,23642,1325427540,1
46160,23642,1325427600,1
40997,35227,1325427600,1
23642,46160,1325427840,1
46160,23642,1325428080,1
24853,99893,1325450220,0
24853,99893,1325450340,1
24853,99893,1325452440,0
99893,24853,1325454120,1
24853,99893,1325454180,1
46771,46584,1325454360,1
99893,24853,1325454480,1
24853,99893,1325455200,0
24853,99893,1325456400,1
99893,24853,1325456580,1
24853,99893,1325456640,1
18344,25544,1325460660,1
25544,18344,1325460900,1
98436,23144,1325461200,1
86610,82060,1325462880,1
86610,82060,1325462940,1
82060,86610,1325463300,1
86610,82060,1325463300,1
86610,82060,1325463360,1
13799,45539,1325463420,1
13799,45539,1325463480,1
82060,86610,1325463660,1
86610,82060,1325463720,1
82060,86610,1325464200,1
86610,82060,1325464260,1
82060,86610,1325464260,1
82060,86610,1325464320,1
82060,86610,1325464380,1
82060,86610,1325464440,1
86610,82060,1325464440,1
82060,86610,1325464500,1
86610,82060,1325464560,1
86610,82060,1325464800,1
82060,86610,1325464800,1
82060,86610,1325464860,1
86610,82060,1325464980,1
82060,86610,1325465340,1
86610,82060,1325465400,1
82060,86610,1325465460,1
86610,82060,1325465520,1
86610,82060,1325465700,1
82060,86610,1325465760,1
82060,86610,1325465820,1
86610,82060,1325465880,1
82060,86610,1325465880,1
82060,86610,1325465940,1
86610,82060,1325465940,1
86610,82060,1325466000,1
82060,86610,1325466000,1
86610,82060,1325466060,1
86610,82060,1325466120,1
82060,86610,1325466540,1
45000,22745,1325466540,1
82060,86610,1325466540,1
45000,22745,1325466600,1
22745,45000,1325466600,1
86610,82060,1325466600,1
86610,82060,1325466660,1
45000,22745,1325466660,1
82060,86610,1325466660,1
45000,22745,1325466660,1
82060,86610,1325466660,1
22745,45000,1325466660,1
86610,82060,1325466660,1
22745,45000,1325466660,1
45000,22745,1325466780,1
86610,82060,1325466780,1
82060,86610,1325466780,1
82060,86610,1325466840,1
45000,22745,1325466960,1
86610,82060,1325467020,1
82060,86610,1325467080,1
86610,82060,1325467140,1
86610,82060,1325467200,1
82060,86610,1325467380,1
82060,86610,1325467560,1
82060,86610,1325467620,1
86610,82060,1325467680,1
22745,45000,1325467740,1
86610,82060,1325468040,1
45000,22745,1325469660,1
45000,22745,1325469720,1
24760,92811,1325472960,1
24760,92811,1325473020,1
92811,24760,1325473200,1
24760,92811,1325473260,1
92811,24760,1325473380,1
24760,92811,1325473740,1
86009,94904,1325479680,0
45539,13799,1325483940,1
13799,45539,1325485680,1
13799,45539,1325485740,1
45539,13799,1325485860,1
45539,13799,1325485920,1
52923,98453,1325487420,1
98453,52923,1325487480,1
52923,98453,1325487600,1
13799,45539,1325487660,1
45539,13799,1325487720,1
13799,45539,1325487840,1
45539,13799,1325487900,1
13799,45539,1325488140,1
45539,13799,1325488380,1
13799,45539,1325488860,1
99367,68494,1325488980,1
45539,13799,1325489100,1
13799,45539,1325489700,1
45539,13799,1325489880,1
45539,13799,1325489940,1
13799,45539,1325490060,1
13799,45539,1325490120,1
45539,13799,1325490240,1
13799,45539,1325490540,1
45539,13799,1325490840,1
13799,45539,1325490900,1
13799,45539,1325490960,1
24853,99893,1325490960,1
45539,13799,1325491320,1
13799,45539,1325491380,1
13799,45539,1325491440,1
45539,13799,1325491980,1
45539,13799,1325492040,1
13799,45539,1325492100,1
45539,13799,1325492340,1
13799,45539,1325492400,1
13799,45539,1325492460,1
45539,13799,1325492940,1
13799,45539,1325493120,1
13799,45539,1325493180,1
45539,13799,1325493540,1
13799,45539,1325493780,1
45539,13799,1325493840,1
13799,45539,1325494140,1
86610,82060,1325495400,1
45539,13799,1325495460,1
45539,13799,1325495640,1
13799,45539,1325496000,1
45539,13799,1325496240,1
45539,13799,1325496360,1
13799,45539,1325496600,1
13799,45539,1325496660,1
45539,13799,1325496720,1
13799,45539,1325496960,1
45539,13799,1325497020,1
45539,13799,1325497080,1
13799,45539,1325497500,1
99893,24853,1325497560,1
24853,99893,1325497680,1
45539,13799,1325498040,1
99893,24853,1325498160,1
24853,99893,1325498280,1
99893,24853,1325498580,1
24853,99893,1325498640,1
99893,24853,1325498760,1
24853,99893,1325498820,1
13799,45539,1325498820,1
13799,45539,1325498940,1
45539,13799,1325498940,1
13799,45539,1325499000,1
45539,13799,1325499060,1
99893,24853,1325499120,1
45539,13799,1325499120,1
13799,45539,1325499180,1
24853,99893,1325499240,1
99893,24853,1325499300,1
99893,24853,1325499660,1
24853,99893,1325499720,1
45539,13799,1325499960,1
13799,45539,1325500020,1
99893,24853,1325500020,1
13799,45539,1325500020,1
24853,99893,1325500140,1
45539,13799,1325500200,1
45539,13799,1325500260,1
99893,24853,1325500320,1
13799,45539,1325500320,1
24853,99893,1325500440,1
45539,13799,1325500620,1
13799,45539,1325500740,1
13799,45539,1325500800,1
45539,13799,1325500860,1
13799,45539,1325500920,1
86610,82060,1325500920,1
45539,13799,1325500980,1
13799,45539,1325501040,1
99893,24853,1325501100,1
45539,13799,1325501160,1
13799,45539,1325501340,1
13799,45539,1325501400,1
45539,13799,1325501520,1
13799,45539,1325501640,1
45539,13799,1325501700,1
86610,82060,1325501820,1
13799,45539,1325501880,1
45539,13799,1325501880,1
45539,13799,1325501940,1
13799,45539,1325502060,1
45539,13799,1325502120,1
45539,13799,1325502180,1
13799,45539,1325502180,1
45539,13799,1325502960,1
45539,13799,1325503020,1
13799,45539,1325503140,1
99893,24853,1325503320,1
45539,13799,1325503620,1
45539,13799,1325503680,1
13799,45539,1325503740,1
13799,45539,1325503800,1
45539,13799,1325504040,1
13799,45539,1325504100,1
86009,94904,1325504820,0
82060,86610,1325509560,1
82060,86610,1325511240,1
82060,86610,1325511300,1
86610,82060,1325518020,1
86009,94904,1325532180,0
86610,82060,1325533440,1
86009,94904,1325534040,0
86009,94904,1325536800,0
24853,99893,1325536920,1
82060,86610,1325539020,1
86610,82060,1325539140,1
99893,24853,1325539260,1
86610,82060,1325539680,1
82060,86610,1325539680,1
82060,86610,1325539740,1
86610,82060,1325539980,1
86610,82060,1325540340,1
86610,82060,1325540760,1
82060,86610,1325540820,1
86610,82060,1325541060,1
86610,82060,1325541120,1
82060,86610,1325541180,1
86610,82060,1325541420,1
82060,86610,1325541420,1
86610,82060,1325541480,1
82060,86610,1325541960,1
82060,86610,1325542020,1
86610,82060,1325542080,1
86610,82060,1325542200,1
82060,86610,1325542380,1
82060,86610,1325542440,1
86610,82060,1325542800,1
86610,82060,1325543040,1
82060,86610,1325543160,1
86610,82060,1325543220,1
86610,82060,1325543280,1
86610,82060,1325545440,1
86610,82060,1325545560,1
82060,86610,1325545560,1
82060,86610,1325545620,1
86610,82060,1325545800,1
86610,82060,1325545860,1
82060,86610,1325546580,1
86610,82060,1325547000,1
86610,82060,1325547060,1
82060,86610,1325547060,1
86610,82060,1325547120,1
86610,82060,1325547240,1
82060,86610,1325547300,1
86610,82060,1325547360,1
82060,86610,1325547420,1
86610,82060,1325547420,1
86610,82060,1325547480,1
82060,86610,1325547540,1
86610,82060,1325547600,1
86610,82060,1325547660,1
82060,86610,1325547660,1
82060,86610,1325547720,1
86610,82060,1325547840,1
82060,86610,1325547840,1
82060,86610,1325547900,1
86610,82060,1325547960,1
82060,86610,1325547960,1
82060,86610,1325548020,1
86610,82060,1325548080,1
86610,82060,1325548200,1
86610,82060,1325548860,0
88133,86352,1325552160,1
86352,88133,1325552160,1
88133,86352,1325552280,1
88133,86352,1325552400,1
86352,88133,1325552760,1
86610,82060,1325553060,0
88133,86352,1325553180,1
88133,86352,1325553240,1
88133,86352,1325553360,1
86352,88133,1325553540,1
86352,88133,1325554200,1
88133,86352,1325554320,1
86352,88133,1325554320,1
88133,86352,1325554380,1
86352,88133,1325554500,1
88133,86352,1325554620,1
86352,88133,1325554680,1
88133,86352,1325554800,1
86352,88133,1325554920,1
88133,86352,1325555040,1
86352,88133,1325555040,1
88133,86352,1325555160,1
88133,86352,1325555280,1
86352,88133,1325555280,1
86352,88133,1325555520,1
88133,86352,1325555580,1
88133,86352,1325555700,1
86352,88133,1325555760,1
88133,86352,1325556120,1
86352,88133,1325556180,1
86352,88133,1325556240,1
88133,86352,1325556900,1
86352,88133,1325557020,1
88133,86352,1325558880,1
88133,86352,1325558940,1
86352,88133,1325558940,1
86352,88133,1325559000,1
88133,86352,1325559060,1
86352,88133,1325559240,1
88133,86352,1325559300,1
86352,88133,1325559360,1
88133,86352,1325559480,1
86352,88133,1325559480,1
86352,88133,1325559600,1
88133,86352,1325559600,1
88133,86352,1325559660,1
86352,88133,1325559840,1
88133,86352,1325559840,1
86610,82060,1325560200,0
86610,82060,1325562720,1
82060,86610,1325562720,1
86610,82060,1325562780,1
82060,86610,1325562780,1
86610,82060,1325562780,1
82060,86610,1325562780,1
86610,82060,1325563080,1
82060,86610,1325563200,1
86610,82060,1325563200,1
86610,82060,1325563260,1
82060,86610,1325563620,1
52067,51102,1325568540,1
51102,52067,1325568900,1
52067,51102,1325569320,1
52067,51102,1325569380,1
86610,82060,1325569620,1
86610,82060,1325569980,1
82060,86610,1325569980,1
86610,82060,1325569980,1
82060,86610,1325570040,1
68494,99367,1325570220,1
86610,82060,1325570520,1
94904,86009,1325570580,1
51102,52067,1325570580,1
52067,51102,1325570640,1
86610,82060,1325570640,1
51102,52067,1325570700,1
19844,71782,1325571000,0
52067,51102,1325572500,1
51102,52067,1325573100,1
86610,82060,1325574000,0
74916,80193,1325576280,1
80193,74916,1325576640,1
80193,74916,1325576820,1
80193,74916,1325577120,1
52067,51102,1325577300,1
52067,51102,1325577360,1
80193,74916,1325577420,1
80193,74916,1325577480,1
74916,80193,1325577480,1
45539,13799,1325577660,1
45539,13799,1325577720,1
13799,45539,1325578440,1
45539,13799,1325578500,1
13799,45539,1325578620,1
51102,52067,1325579580,1
51102,52067,1325579640,1
52067,51102,1325579760,1
45539,13799,1325580480,1
13799,45539,1325581200,1
13799,45539,1325581260,1
22745,45000,1325581440,1
45000,22745,1325581680,1
45000,22745,1325581740,1
45539,13799,1325581740,1
22745,45000,1325581740,1
45000,22745,1325581860,1
22745,45000,1325581920,1
45000,22745,1325582040,1
22745,45000,1325582040,1
22745,45000,1325582100,1
45000,22745,1325582160,1
85596,10060,1325582280,1
22745,45000,1325582460,1
45000,22745,1325582580,1
13799,45539,1325582640,1
22745,45000,1325582940,1
22745,45000,1325583000,1
45000,22745,1325583180,1
21350,47230,1325583300,1
47230,21350,1325583360,1
51102,52067,1325583540,1
52067,51102,1325583540,1
22745,45000,1325583540,1
52067,51102,1325583540,1
22745,45000,1325583600,1
45539,13799,1325583720,1
21350,47230,1325583780,1
13799,45539,1325583840,1
13799,45539,1325583900,1
21350,47230,1325583900,1
47230,21350,1325583960,1
45539,13799,1325584020,1
21350,47230,1325584020,1
51102,52067,1325584140,1
47230,21350,1325584200,1
21350,47230,1325584200,1
13799,45539,1325584200,1
45539,13799,1325584260,1
47230,21350,1325584260,1
21350,47230,1325584320,1
45539,13799,1325584320,1
47230,21350,1325584380,1
13799,45539,1325584500,1
45539,13799,1325584680,1
21350,47230,1325585040,1
13799,45539,1325585580,1
45539,13799,1325585760,1
13799,45539,1325585880,1
45539,13799,1325586060,1
13799,45539,1325586120,1
13799,45539,1325586180,1
45539,13799,1325586540,1
13799,45539,1325586720,1
45539,13799,1325587020,1
45539,13799,1325587080,1
13799,45539,1325587200,1
45539,13799,1325587320,1
13799,45539,1325587440,1
45539,13799,1325587740,1
13799,45539,1325587860,1
45539,13799,1325588040,1
13799,45539,1325588160,1
86610,82060,1325589540,1
68494,99367,1325590200,1
45539,13799,1325590980,1
45539,13799,1325591040,1
13799,45539,1325591160,1
45539,13799,1325591340,1
13799,45539,1325591400,1
13799,45539,1325591460,1
45539,13799,1325591520,1
13799,45539,1325591640,1
45539,13799,1325592360,1
13799,45539,1325592480,1
45539,13799,1325592600,1
13799,45539,1325592720,1
45539,13799,1325593020,1
45539,13799,1325593080,1
13799,45539,1325593140,1
45539,13799,1325593320,1
45539,13799,1325593380,1
45539,13799,1325593440,1
13799,45539,1325593500,1
45539,13799,1325593560,1
13799,45539,1325593740,1
45539,13799,1325593860,1
13799,45539,1325594040,1
13799,45539,1325594100,1
45539,13799,1325594280,1
13799,45539,1325594340,1
13799,45539,1325594460,1
45539,13799,1325594460,1
13799,45539,1325594460,1
45539,13799,1325594460,1
13799,45539,1325594520,1
13799,45539,1325594580,1
45539,13799,1325594760,1
13799,45539,1325595180,1
45539,13799,1325595240,1
13799,45539,1325595300,1
45539,13799,1325595480,1
13799,45539,1325595540,1
45539,13799,1325595780,1
13799,45539,1325595900,1
45539,13799,1325595960,1
13799,45539,1325596020,1
45539,13799,1325596140,1
13799,45539,1325596260,1
45539,13799,1325596320,1
13799,45539,1325596380,1
45539,13799,1325596500,1
45539,13799,1325596560,1
13799,45539,1325596620,1
45539,13799,1325596800,1
13799,45539,1325596860,1
45539,13799,1325597160,1
13799,45539,1325597220,1
13799,45539,1325597280,1
45539,13799,1325597400,1
13799,45539,1325597520,1
13799,45539,1325597580,1
13799,45539,1325597640,1
45539,13799,1325597760,1
13799,45539,1325597880,1
45539,13799,1325598000,1
13799,45539,1325598060,1
13799,45539,1325598120,1
45539,13799,1325598240,1
13799,45539,1325598900,1
13799,45539,1325598960,1
45539,13799,1325599260,1
45539,13799,1325599320,1
13799,45539,1325600040,1
13799,45539,1325600100,1
45539,13799,1325600400,1
13799,45539,1325600580,1
13799,45539,1325600640,1
13799,45539,1325600760,1
45539,13799,1325600820,1
13799,45539,1325600940,1
13799,45539,1325601000,1
45539,13799,1325601180,1
45539,13799,1325601240,1
13799,45539,1325601480,1
24853,99893,1325613900,1
24853,99893,1325614080,1
99893,24853,1325618340,1
24853,99893,1325618400,1
98453,52923,1325618400,1
52923,98453,1325618460,1
98453,52923,1325618460,1
52923,98453,1325618520,1
98453,52923,1325618520,1
98453,52923,1325618580,1
52923,98453,1325618580,1
98453,52923,1325618640,1
52923,98453,1325618700,1
98453,52923,1325618700,1
98453,52923,1325618760,1
86610,82060,1325623140,0
82060,86610,1325623680,1
86610,82060,1325623680,1
46584,46771,1325628060,1
71518,39701,1325628960,1
46584,46771,1325629080,1
46584,46771,1325629140,1
46584,19844,1325629500,1
10060,85596,1325630040,1
10060,85596,1325630100,1
98453,52923,1325631240,1
75261,95426,1325632440,0
86727,45539,1325636820,1
52923,98453,1325637600,1
86009,94904,1325649720,0
86610,82060,1325651640,1
86610,82060,1325651700,1
82060,86610,1325651820,1
86610,82060,1325651880,1
86610,82060,1325652000,1
82060,86610,1325652420,1
86610,82060,1325652480,1
82060,86610,1325652600,1
82060,86610,1325652660,1
86610,82060,1325652840,1
82060,86610,1325652960,1
86610,82060,1325652960,1
82060,86610,1325653020,1
86610,82060,1325653080,1
82060,86610,1325653140,1
86610,82060,1325653140,1
86610,82060,1325653200,1
82060,86610,1325653200,1
86610,82060,1325653260,1
98453,52923,1325653680,1
52923,98453,1325653740,1
82060,86610,1325654040,1
86610,82060,1325654040,1
82060,86610,1325654100,1
82060,86610,1325654160,1
86610,82060,1325654160,1
82060,86610,1325654160,1
82060,86610,1325654220,1
86610,82060,1325654220,1
99367,68494,1325654520,1
86610,82060,1325655000,1
68494,99367,1325655240,1
99367,68494,1325655420,1
82060,86610,1325655420,1
86610,82060,1325655480,1
68494,99367,1325655480,1
86610,82060,1325655540,1
98453,52923,1325655540,1
52923,98453,1325655600,1
11360,10841,1325655840,1
11360,10841,1325655900,1
82060,86610,1325655900,1
11360,63757,1325656020,1
10841,11360,1325656020,1
10841,11360,1325656140,1
11360,14962,1325656140,1
35227,11360,1325656380,1
99367,68494,1325656500,1
68494,99367,1325656500,1
10841,11360,1325656500,1
99367,68494,1325656560,1
11360,10841,1325656620,1
11360,10841,1325656680,1
14962,11360,1325656800,1
14962,11360,1325657160,1
10841,11360,1325657220,1
10841,11360,1325657280,1
11360,10841,1325657400,1
99367,68494,1325657580,1
63757,11360,1325658540,1
11360,63757,1325658540,1
63757,11360,1325658660,1
63757,11360,1325658720,1
11360,63757,1325658780,1
63757,11360,1325658900,1
63757,11360,1325658960,1
11360,63757,1325658960,1
63757,11360,1325659080,1
63757,11360,1325659140,1
11360,63757,1325659200,1
63757,11360,1325659320,1
63757,11360,1325659440,1
46584,46771,1325660880,1
46584,46771,1325660940,1
46584,46771,1325661240,1
40997,11360,1325661480,0
82060,86610,1325664420,1
86610,82060,1325664420,1
86610,82060,1325665140,1
86610,82060,1325665740,1
82060,86610,1325665800,1
86610,82060,1325666040,1
86610,82060,1325669280,1
82060,86610,1325669340,1
86610,82060,1325669340,1
82060,86610,1325669400,1
23144,23642,1325669400,1
82060,86610,1325669400,1
86610,82060,1325669460,1
82060,86610,1325669700,1
86610,82060,1325669760,1
45292,64772,1325669880,1
64772,45292,1325669940,1
45292,64772,1325670120,1
64772,45292,1325670360,1
45292,64772,1325670420,1
82060,86610,1325670420,1
45292,64772,1325670420,1
82060,86610,1325670420,1
86610,82060,1325670540,1
86610,82060,1325670600,1
86610,82060,1325670780,1
82060,86610,1325670780,1
82060,86610,1325670840,1
86610,82060,1325670900,1
86610,82060,1325670960,1
82060,86610,1325670960,1
86610,82060,1325671080,1
64772,45292,1325671080,1
82060,86610,1325671200,1
82060,86610,1325671260,1
86610,82060,1325671440,1
45292,64772,1325671560,1
86610,82060,1325671860,1
82060,86610,1325673300,1
82060,86610,1325673360,1
86610,82060,1325673480,1
86610,82060,1325673900,1
86610,82060,1325674080,1
82060,86610,1325674200,1
82060,86610,1325674260,1
86610,82060,1325674260,1
86610,82060,1325674320,1
82060,86610,1325674680,1
86610,82060,1325674740,1
51102,52067,1325674980,1
82060,86610,1325675040,1
86610,82060,1325675280,1
82060,86610,1325675280,1
86610,82060,1325675280,1
86610,82060,1325675340,1
23144,23642,1325676660,1
23642,23144,1325676840,1
23642,23144,1325676900,1
52067,51102,1325677500,1
51102,52067,1325677800,1
52067,51102,1325681160,1
52067,51102,1325681220,1
86610,82060,1325707500,0
98453,52923,1325718060,1
52923,98453,1325718060,1
98453,52923,1325718120,1
52923,98453,1325718180,1
98453,52923,1325718360,1
75261,71627,1325719080,0
63188,79877,1325719500,1
63188,79877,1325719560,1
48429,48429,1325720820,0
98453,52923,1325721600,1
52923,98453,1325721660,1
79877,63188,1325722680,1
63188,79877,1325722920,1
88133,86352,1325723280,1
86610,82060,1325723280,1
86610,82060,1325723340,1
86352,88133,1325723460,1
88133,86352,1325724000,1
86352,88133,1325724180,1
24853,99893,1325725140,1
82060,86610,1325726040,1
86610,82060,1325726040,1
99893,24853,1325726160,1
71518,39701,1325726280,1
24853,99893,1325726340,1
86610,82060,1325727000,0
82060,86610,1325727540,1
