node1,node2,timestamp,msg1call0
45000,22745,1347699480,1
99856,48990,1347700080,1
13799,45539,1347701220,1
17353,66754,1347701280,0
45539,13799,1347701460,1
13799,45539,1347701760,1
45539,13799,1347701880,1
32100,99856,1347701940,0
13799,45539,1347701940,1
13799,45539,1347702000,1
17353,66754,1347702060,1
17353,66754,1347702120,1
45539,13799,1347702240,1
40997,11360,1347702360,0
13799,45539,1347702420,1
40997,11360,1347702480,0
57637,66754,1347702480,1
40997,11360,1347702480,0
57637,66754,1347702480,1
35227,68494,1347702480,1
35227,68494,1347702540,1
57637,66754,1347702540,0
35227,68494,1347702540,1
35227,68494,1347702600,1
99856,48990,1347702600,1
66754,57637,1347702600,0
35227,68494,1347702600,1
48990,99856,1347702660,1
86352,35227,1347702660,1
35227,86352,1347702720,1
68494,35227,1347702720,1
99856,48990,1347702720,1
48990,99856,1347702720,1
35227,68494,1347702900,1
99856,48990,1347702900,1
68494,35227,1347702900,0
48990,99856,1347702960,1
99856,48990,1347702960,1
48990,99856,1347703020,1
99856,48990,1347703080,1
45539,13799,1347703080,1
59367,25947,1347703080,1
48990,99856,1347703140,1
86610,82060,1347703140,1
25947,59367,1347703140,1
25947,59367,1347703200,1
82060,86610,1347703200,1
25947,59367,1347703200,1
99856,48990,1347703200,1
48990,99856,1347703260,1
99856,48990,1347703260,1
25947,59367,1347703320,0
48990,99856,1347703320,1
99856,48990,1347703380,1
48990,99856,1347703380,1
99856,48990,1347703500,1
48990,99856,1347703500,1
99856,48990,1347703560,1
48990,99856,1347703560,1
22745,45000,1347703560,1
22745,45000,1347703620,1
45000,22745,1347703620,1
99856,48990,1347703680,1
45000,22745,1347703680,1
22745,45000,1347703680,1
22745,45000,1347703740,1
45000,22745,1347703800,1
45000,22745,1347703860,1
22745,45000,1347703860,1
45000,22745,1347703860,1
45000,22745,1347703920,1
48990,99856,1347703920,1
22745,45000,1347703920,1
45000,22745,1347703920,1
22745,45000,1347703980,1
51470,25323,1347704100,1
25323,51470,1347704160,1
13799,45539,1347704220,1
99856,48990,1347704220,1
13799,45539,1347704220,1
51470,25323,1347704220,1
48990,99856,1347704220,1
99856,48990,1347704280,1
25323,51470,1347704280,1
51470,25323,1347704340,1
48990,99856,1347704340,1
99856,48990,1347704400,1
25323,51470,1347704460,1
13799,45539,1347704520,1
48990,99856,1347704520,1
13799,45539,1347704580,1
25323,18394,1347704580,1
51470,25323,1347704640,1
25323,51470,1347704700,1
99856,48990,1347704760,1
48990,99856,1347704760,1
45539,13799,1347704820,1
99856,48990,1347704820,1
45539,13799,1347704820,1
51470,25323,1347704880,1
48990,99856,1347704880,1
25323,51470,1347704940,1
51470,25323,1347705060,1
18394,25323,1347705180,1
25323,18394,1347705180,1
25323,18394,1347705240,1
99856,48990,1347705240,1
25323,51470,1347705240,1
51470,25323,1347705300,1
25323,51470,1347705360,1
66754,17353,1347705900,1
36143,26999,1347706140,1
68494,35227,1347706500,0
45945,19844,1347706680,0
45945,19844,1347706740,0
46584,19844,1347707520,0
19844,46584,1347707520,1
46584,19844,1347707700,1
46584,19844,1347707820,1
17353,66754,1347710340,1
38901,78638,1347683040,1
71627,75261,1347730320,1
71627,75261,1347730380,1
75261,71627,1347730440,1
71627,75261,1347730500,1
75261,71627,1347730500,1
75261,71627,1347730560,1
71627,75261,1347730740,1
71627,75261,1347730800,1
71627,75261,1347731040,1
85596,10060,1347733140,1
10060,85596,1347733380,1
75261,71627,1347733680,1
71627,75261,1347734100,1
75261,71627,1347734160,1
71627,75261,1347734340,1
71627,75261,1347734400,1
79877,63188,1347735840,1
79877,63188,1347735900,1
20905,95135,1347737280,0
20905,95135,1347737340,0
20905,95135,1347738600,0
23144,57637,1347739140,1
23144,98436,1347739140,1
23144,57637,1347739200,1
51552,66754,1347739860,1
51552,66754,1347739920,1
63188,79877,1347740280,1
79877,63188,1347740340,1
66991,80193,1347740340,0
20905,95135,1347740760,0
19844,77824,1347740820,1
20905,95135,1347741240,0
20905,95135,1347741600,1
46021,75468,1347741960,1
46021,75468,1347742260,1
86009,94904,1347743580,1
66754,51552,1347743820,1
66754,51552,1347743880,1
99893,24853,1347744120,1
24853,99893,1347744180,1
15776,95994,1347744660,1
99893,24853,1347744720,1
95994,15776,1347744720,1
15776,95994,1347744720,1
24853,99893,1347744780,1
82282,88133,1347744840,1
80193,66991,1347744960,1
94904,86009,1347745140,1
66991,80193,1347745260,1
72746,19844,1347745260,1
72746,19844,1347745320,1
88133,82282,1347745320,1
80193,66991,1347745380,1
95994,15776,1347745380,1
82282,88133,1347746340,1
82282,88133,1347746400,1
99856,48990,1347747060,1
98436,23144,1347747660,1
74916,18707,1347748320,1
88133,82282,1347748380,1
18707,74916,1347749040,1
74916,18707,1347749100,1
18707,74916,1347749100,1
48990,99856,1347749280,1
99856,48990,1347749460,1
86610,82060,1347749760,0
86610,82060,1347749820,0
20905,95135,1347750060,1
95135,20905,1347750120,1
20905,95135,1347750180,1
48429,46654,1347750300,1
68494,35227,1347750540,1
46654,48429,1347750900,1
48429,46654,1347751440,1
46654,48429,1347751560,1
85596,10060,1347751680,1
75261,62560,1347751680,1
10060,85596,1347751740,1
82282,88133,1347752040,1
88133,82282,1347752040,1
88133,82282,1347752100,1
48429,46654,1347752760,1
75261,62560,1347753000,1
86009,94904,1347753180,1
63757,10841,1347753240,1
63757,86352,1347753240,1
63757,10841,1347753240,1
63757,86352,1347753240,1
75261,62560,1347753300,1
86352,63757,1347753360,1
63757,86352,1347753360,1
63757,86352,1347753420,1
10841,63757,1347753420,1
63757,10841,1347753420,1
63757,10841,1347753480,1
46654,48429,1347753540,1
82282,88133,1347753780,1
88133,82282,1347753900,1
74916,18707,1347753960,1
18707,74916,1347754020,1
82282,88133,1347754080,1
98436,23144,1347754140,1
23144,98436,1347754200,1
94904,86009,1347754200,1
98436,23144,1347754320,1
48429,46654,1347754380,1
23144,98436,1347754440,1
88133,82282,1347754800,1
86009,94904,1347754920,1
62560,75261,1347754980,1
62560,75261,1347755040,1
95994,15776,1347755400,1
46654,48429,1347755580,1
15776,95994,1347755640,1
82282,88133,1347755880,1
48429,46654,1347755940,1
88133,82282,1347756240,1
74916,18707,1347756240,1
18707,74916,1347756360,1
74916,18707,1347756360,1
46654,48429,1347756480,1
10841,63757,1347756720,1
63757,10841,1347756900,1
63757,86352,1347756900,1
10841,63757,1347756900,1
63757,86352,1347756900,1
10841,63757,1347756900,1
75261,71627,1347757020,1
71627,75261,1347757080,1
71518,48990,1347757320,1
77824,19844,1347757560,1
77824,19844,1347757620,1
19844,77824,1347757680,1
77824,19844,1347757680,1
77824,19844,1347757740,1
20905,95135,1347757800,1
19844,77824,1347757860,1
40997,11360,1347757860,0
19844,77824,1347757860,1
40997,11360,1347757860,0
40997,11360,1347757920,0
86610,82060,1347757980,0
67947,28831,1347757980,1
86610,82060,1347758040,1
28831,67947,1347758220,1
95135,20905,1347758340,1
46160,23642,1347758340,1
25323,51470,1347758400,1
46160,23642,1347758400,1
23642,46160,1347758580,1
51470,25323,1347758700,1
25323,51470,1347758760,1
19844,72746,1347758820,1
72746,19844,1347758940,1
48990,71518,1347759060,1
48990,71518,1347759240,1
10841,11360,1347759240,1
82282,88133,1347759240,1
10841,11360,1347759240,1
82282,88133,1347759240,1
11360,10841,1347759300,1
10841,11360,1347759360,1
10841,11360,1347759420,1
88133,82282,1347759420,1
88133,82282,1347759480,1
99546,34250,1347759540,1
88133,82282,1347759540,1
82282,88133,1347759540,1
23642,46160,1347759600,1
11360,10841,1347759600,1
23642,46160,1347759600,1
11360,10841,1347759600,1
86610,82060,1347759660,1
48990,99856,1347759960,0
34250,99546,1347760140,1
86352,63757,1347760140,1
99546,34250,1347760140,1
86352,63757,1347760140,1
63757,86352,1347760200,1
63757,10841,1347760200,1
10841,63757,1347760260,1
63757,10841,1347760320,1
63757,86352,1347760320,1
11360,40997,1347760380,1
95135,20905,1347760380,1
86352,63757,1347760380,1
20905,95135,1347760440,1
95135,20905,1347760440,1
11360,40997,1347760680,0
20905,95135,1347760740,1
95135,20905,1347760740,1
20905,95135,1347760800,1
75468,46021,1347760860,1
95135,20905,1347760920,1
20905,95135,1347760920,1
46021,75468,1347761040,1
34250,99546,1347761400,1
99546,34250,1347761460,1
48429,46654,1347761760,1
46654,48429,1347761880,1
46021,75468,1347761880,1
75468,46021,1347761940,1
46654,48429,1347761940,1
51722,85596,1347762060,1
25947,59367,1347762060,0
85596,51722,1347762060,1
85596,51722,1347762120,1
51722,85596,1347762120,1
85596,51722,1347762180,1
18707,74916,1347762300,1
34250,99546,1347762360,1
95135,20905,1347762360,1
99546,34250,1347762420,1
48429,46654,1347762480,1
34250,99546,1347762480,1
59367,25947,1347762540,0
23144,98436,1347762540,1
20905,95135,1347762540,1
99546,34250,1347762540,1
23144,57637,1347762600,1
95135,20905,1347762600,1
57637,23144,1347762600,1
57637,23144,1347762660,1
23144,57637,1347762660,1
20905,95135,1347762660,1
46654,48429,1347762660,1
98436,23144,1347762720,1
23144,98436,1347762780,1
86610,82060,1347762780,0
48429,46654,1347762840,1
71627,75261,1347762840,1
51722,78911,1347762960,1
46584,19844,1347763020,1
75468,46021,1347763860,1
46021,75468,1347763980,1
75468,46021,1347763980,1
75468,46021,1347764040,1
46654,48429,1347764040,1
48429,46654,1347764160,1
34250,99546,1347764220,1
89827,66754,1347764220,1
99546,34250,1347764280,1
20905,95135,1347764280,0
46654,48429,1347764340,1
46021,75468,1347764340,1
75468,46021,1347764700,1
26999,18420,1347764760,0
46021,75468,1347764880,1
66754,89827,1347764940,1
89827,66754,1347765180,1
89827,66754,1347765240,1
66754,89827,1347765360,1
34250,99546,1347765660,1
99546,34250,1347765720,1
74916,80193,1347766860,1
80193,74916,1347766920,1
74916,80193,1347766980,1
53275,40997,1347767340,0
19844,46584,1347767460,1
18707,74916,1347767520,1
99856,48990,1347767580,1
48990,99856,1347767640,1
74916,80193,1347767640,1
99856,48990,1347767700,1
48990,99856,1347767700,1
74916,80193,1347767700,0
85596,10060,1347767820,1
71627,80193,1347767880,1
85596,10060,1347767940,1
10060,85596,1347768000,1
74916,18707,1347769200,1
18707,74916,1347769260,1
80193,74916,1347769560,1
80193,74916,1347769620,1
74916,80193,1347769620,1
80193,74916,1347769680,1
74916,18707,1347770100,1
66754,89827,1347770640,1
71627,80193,1347771120,1
71627,80193,1347771180,1
80193,71627,1347771360,1
18707,74916,1347771360,1
80193,71627,1347771360,1
74916,18707,1347771360,1
18707,74916,1347771420,1
71627,80193,1347771420,1
74916,18707,1347771480,1
18707,74916,1347771540,1
74916,18707,1347771540,1
89827,66754,1347771540,1
89827,66754,1347771600,1
66754,89827,1347771600,1
66754,57637,1347771660,1
18707,74916,1347771720,1
74916,18707,1347771720,1
66754,89827,1347771780,1
57637,66754,1347771780,1
66754,89827,1347771780,1
57637,66754,1347771780,1
89827,66754,1347771780,1
89827,66754,1347771840,1
66754,89827,1347771840,1
66754,89827,1347771960,1
66754,57637,1347772020,1
66754,89827,1347772020,1
66754,57637,1347772020,1
89827,66754,1347772140,1
66754,89827,1347772320,1
89827,66754,1347772620,1
82282,88133,1347772740,1
66754,89827,1347772800,1
71627,75261,1347772860,1
89827,66754,1347772920,1
89827,66754,1347772980,1
75261,71627,1347772980,1
66754,89827,1347773040,1
75261,71627,1347773040,1
66754,89827,1347773040,1
89827,66754,1347773100,1
71627,75261,1347773100,1
66754,89827,1347773220,1
71627,75261,1347773220,1
88133,82282,1347773220,1
66754,89827,1347773220,1
89827,66754,1347773400,1
66754,89827,1347773520,1
75261,71627,1347773640,1
80193,71627,1347773640,1
71627,75261,1347773700,1
18707,74916,1347773700,1
71627,75261,1347773700,1
71627,80193,1347773760,1
75261,71627,1347773760,1
71627,80193,1347773760,1
80193,71627,1347773760,1
75261,71627,1347773760,1
80193,71627,1347773820,1
71627,75261,1347773880,1
75261,71627,1347773880,1
75261,71627,1347773940,1
71627,75261,1347773940,1
75261,71627,1347773940,1
71627,75261,1347774000,1
29914,46771,1347774120,1
75261,71627,1347774120,1
75261,71627,1347774180,1
71627,75261,1347774240,1
28831,67947,1347774840,1
46771,29914,1347775260,0
71627,75261,1347775500,1
29914,46771,1347775560,0
29914,46771,1347775740,1
74916,18707,1347776280,1
18707,74916,1347776340,1
75261,71627,1347776400,1
71627,75261,1347776460,1
71627,75261,1347776520,1
75261,71627,1347776520,1
26999,36143,1347778320,1
19844,77824,1347778920,1
19844,77824,1347778980,1
77824,19844,1347778980,1
77824,19844,1347779040,1
19844,77824,1347779100,1
19844,77824,1347779160,1
77824,19844,1347779160,1
25544,51597,1347779340,1
74916,18707,1347779640,1
51597,25544,1347779640,1
99856,48990,1347779640,1
51597,25544,1347779700,1
48990,99856,1347779700,1
25544,51597,1347779700,1
25544,51597,1347779760,1
99856,48990,1347779760,1
25544,51597,1347779760,1
48990,99856,1347779760,1
99856,48990,1347779820,1
48990,99856,1347779820,1
51597,25544,1347779880,1
25544,51597,1347780420,1
25544,51597,1347780480,1
51597,25544,1347780540,1
51597,25544,1347780600,1
48429,46654,1347780720,1
46654,48429,1347780780,1
48990,99856,1347780960,1
85596,10060,1347781200,0
85596,51722,1347781260,0
39783,49597,1347781560,1
49597,39783,1347781620,1
40997,11360,1347781740,0
39783,49597,1347781860,1
49597,39783,1347781920,1
48429,46654,1347781980,1
46654,48429,1347782040,1
48429,46654,1347782100,1
46654,48429,1347782160,1
39783,49597,1347782340,1
48429,46654,1347782400,1
19844,77824,1347782400,1
77824,19844,1347782460,1
46654,48429,1347782460,1
48429,46654,1347782580,1
46654,48429,1347782580,1
48429,46654,1347782880,1
46654,48429,1347782940,1
48429,46654,1347782940,1
49597,39783,1347783000,1
46160,23642,1347783240,1
46654,48429,1347783300,1
19844,77824,1347783360,1
48429,46654,1347783360,1
19844,77824,1347783360,1
23642,46160,1347783360,1
46654,48429,1347783420,1
46160,23642,1347783420,1
48429,46654,1347783480,1
23642,46160,1347783660,1
77824,19844,1347783660,1
77824,19844,1347783720,1
19844,77824,1347783780,1
19844,77824,1347783840,1
77824,19844,1347783900,1
77824,19844,1347783960,1
19844,77824,1347784260,1
77824,19844,1347784320,1
48990,71518,1347785940,1
25544,45539,1347786780,1
25544,45539,1347786840,1
45539,25544,1347786840,1
57637,17353,1347787740,1
46771,29914,1347788880,0
48990,71518,1347789180,1
48429,66245,1347789840,1
82060,86610,1347790440,1
51470,25323,1347791580,1
45539,25544,1347793380,1
44167,44167,1347793680,0
48429,74916,1347799020,1
74916,48429,1347799020,1
62560,31583,1347800400,1
62560,31583,1347800460,1
31583,62560,1347800460,1
35227,86352,1347815340,1
86352,35227,1347815400,1
23144,57637,1347816060,1
57637,23144,1347816660,1
86352,35227,1347817560,1
57637,23144,1347817800,1
25323,51470,1347818280,1
66245,48429,1347818880,1
48429,66245,1347819000,1
86610,82060,1347819840,1
78638,38901,1347819900,1
86610,82060,1347820020,1
66245,48429,1347820020,1
85596,10060,1347820200,1
38901,78638,1347820320,1
78638,38901,1347820320,1
78638,38901,1347820380,1
38901,78638,1347820440,1
46584,46771,1347821220,1
46584,46771,1347821280,1
75261,71627,1347823260,1
71627,75261,1347823560,1
71627,75261,1347823620,1
51470,25323,1347824040,1
25323,51470,1347824280,1
25323,51470,1347824400,1
51470,25323,1347824400,1
51470,25323,1347824520,1
25323,51470,1347824580,1
51470,25323,1347824640,1
25323,51470,1347824700,1
51470,25323,1347824820,1
25323,51470,1347824880,1
51470,25323,1347824940,1
25323,51470,1347825000,1
75261,71627,1347825180,1
71627,75261,1347825240,1
48429,66245,1347825240,1
51470,25323,1347825360,1
75261,71627,1347825660,1
75261,71627,1347825720,1
71627,75261,1347825720,1
60830,22931,1347825720,1
60830,22931,1347825780,1
75261,71627,1347825780,1
75261,71627,1347825900,1
66245,48429,1347826020,1
22931,60830,1347826140,1
82060,86610,1347826140,1
22931,60830,1347826200,1
25544,45539,1347827820,1
86610,82060,1347828360,0
86610,82060,1347828420,0
71627,75261,1347828600,1
75261,71627,1347829080,1
25323,51470,1347829080,1
71627,75261,1347829140,1
71627,75261,1347829200,1
71700,80193,1347829200,1
51470,25323,1347829200,1
80193,71700,1347829260,1
80193,71700,1347829320,1
75261,71627,1347829500,1
71700,80193,1347829620,1
80193,71700,1347829620,1
71700,80193,1347829620,1
80193,71700,1347829620,1
80193,71700,1347829740,1
45539,13799,1347829800,1
45539,13799,1347829860,1
51470,25323,1347830100,1
98639,66245,1347830880,1
66245,98639,1347830880,1
98639,66245,1347830940,1
66245,98639,1347831000,1
98639,66245,1347831060,1
25323,51470,1347831180,1
51470,25323,1347831180,1
66245,98639,1347831180,1
48429,66245,1347831240,1
98639,66245,1347831300,1
51470,25323,1347831480,1
25323,51470,1347831600,1
51470,25323,1347831660,1
25323,51470,1347831840,1
66245,48429,1347831900,1
66245,98639,1347831900,1
48429,66245,1347831960,1
51470,25323,1347832020,1
25323,51470,1347832080,1
51470,25323,1347832200,1
66245,48429,1347832320,1
25323,51470,1347832320,1
51470,25323,1347832500,1
48429,66245,1347832560,1
80193,71700,1347833460,0
53275,99856,1347834720,0
13799,45539,1347835200,1
51470,84472,1347835380,1
84472,51470,1347835560,1
13799,45539,1347835680,1
51470,84472,1347835740,1
40997,53275,1347835860,0
85596,51722,1347836460,1
45539,13799,1347836520,1
13799,45539,1347836580,1
13799,45539,1347836820,1
45539,13799,1347836940,1
45539,13799,1347837000,1
13799,45539,1347837000,1
85596,51722,1347837060,1
51722,85596,1347837180,1
68494,35227,1347837540,0
10841,68633,1347837720,1
84472,51470,1347837900,1
68633,10841,1347837960,1
10841,68633,1347837960,1
68633,10841,1347838080,1
10841,11360,1347838200,1
11360,10841,1347838260,1
10841,11360,1347838260,1
45539,13799,1347838320,1
10841,11360,1347838320,1
13799,45539,1347838380,1
45539,13799,1347838440,1
99367,68494,1347838740,0
13799,45539,1347839040,1
13799,45539,1347839100,1
45539,13799,1347839400,1
95994,15776,1347839580,1
85596,51722,1347839640,1
15776,95994,1347839700,1
13799,45539,1347839700,1
51722,85596,1347839760,1
85596,51722,1347839820,1
95994,15776,1347839940,1
68533,86009,1347839940,1
13799,45539,1347839940,1
68533,86009,1347839940,1
13799,45539,1347840660,1
45539,13799,1347840720,1
45539,13799,1347840780,1
15776,95994,1347841020,1
95994,15776,1347841080,1
95994,15776,1347841140,1
15776,95994,1347841200,1
68494,35227,1347841260,1
68494,35227,1347841320,1
95994,15776,1347841320,1
11360,10841,1347841380,1
10841,11360,1347841440,1
15776,95994,1347841500,1
95994,15776,1347841620,1
68494,35227,1347842580,1
45539,86727,1347842820,0
13799,45539,1347842820,1
45539,86727,1347842820,0
13799,45539,1347842940,1
94904,86009,1347843720,1
86610,82060,1347844260,1
86610,82060,1347844320,1
82060,86610,1347844320,1
68494,35227,1347844500,1
68494,35227,1347844560,1
86610,82060,1347844560,1
29914,46771,1347844560,1
86610,82060,1347844560,1
82060,86610,1347844560,1
29914,46771,1347844560,1
86610,82060,1347844620,1
82060,86610,1347844620,1
86610,82060,1347844620,1
86610,82060,1347844680,1
35227,68494,1347844680,1
82060,86610,1347844680,1
35227,68494,1347844680,1
35227,68494,1347844740,1
82060,86610,1347844740,1
68494,35227,1347844980,1
11360,10841,1347845280,1
86610,82060,1347845280,1
82060,86610,1347845340,1
53275,88133,1347845340,0
86610,82060,1347845340,1
88133,53275,1347845400,0
35227,68494,1347845400,1
85596,30076,1347845400,1
85596,30076,1347845460,1
35227,68494,1347845460,1
86610,82060,1347845460,0
35227,68494,1347845460,1
86610,82060,1347845460,0
68494,35227,1347845580,1
35227,68494,1347845700,1
40997,53275,1347845880,0
10841,11360,1347846060,1
11360,10841,1347846180,1
10841,11360,1347846240,1
85596,51722,1347846480,1
85596,51722,1347846540,1
51722,85596,1347846600,1
85596,51722,1347846600,1
85596,51722,1347846660,1
11360,10841,1347846960,1
40997,53275,1347847200,0
40997,53275,1347847260,0
35227,68494,1347847320,1
53275,40997,1347847440,0
85596,51722,1347847620,1
45539,13799,1347847740,1
11360,40997,1347847740,1
45539,13799,1347847740,1
11360,40997,1347847800,1
86009,94904,1347847860,1
30076,85596,1347847920,1
94904,86009,1347847980,1
78966,37617,1347847980,1
72746,45945,1347848160,1
40997,11360,1347848160,0
45945,72746,1347848160,1
45945,72746,1347848220,1
13799,45539,1347848280,1
86009,94904,1347848340,1
45539,13799,1347848400,1
86009,92699,1347848400,1
94904,86009,1347848400,1
13799,45539,1347848460,1
92699,86009,1347848520,1
45539,13799,1347848700,1
15776,95994,1347849180,1
13799,45539,1347849480,1
45539,13799,1347849720,1
45539,13799,1347849780,1
13799,45539,1347849900,1
13799,45539,1347849960,1
45539,13799,1347850080,1
13799,45539,1347850200,1
45539,13799,1347850320,1
13799,45539,1347850380,1
45539,13799,1347850500,1
13799,45539,1347850560,1
45539,13799,1347850920,1
13799,45539,1347850980,1
92699,86009,1347851340,1
86009,92699,1347851400,1
48990,99856,1347851700,1
37617,78966,1347852060,1
45539,13799,1347852360,1
13799,45539,1347852420,1
13799,45539,1347852480,1
45539,13799,1347852720,1
13799,45539,1347852780,1
82282,88133,1347852840,1
82282,88133,1347852900,1
95994,15776,1347852960,1
13799,45539,1347853680,1
85596,37617,1347854160,1
99856,48990,1347854160,1
88133,82282,1347854460,1
88133,82282,1347854520,1
22745,45000,1347854520,1
45000,22745,1347854580,1
45000,22745,1347854940,1
68494,99367,1347855420,1
99367,68494,1347855480,1
68494,99367,1347855480,1
68494,99367,1347855600,1
99367,68494,1347855780,1
15776,95994,1347856260,1
99367,68494,1347856320,1
68494,99367,1347856380,1
99367,68494,1347856440,1
68494,99367,1347856500,1
95994,15776,1347856560,1
84841,96124,1347856620,1
37617,85596,1347856920,1
45539,13799,1347856920,1
13799,45539,1347856920,1
13799,45539,1347856980,1
45539,13799,1347857040,1
13799,45539,1347857040,1
51470,18394,1347857100,1
45539,13799,1347857160,1
13799,45539,1347857160,1
96124,84841,1347857280,1
45539,13799,1347857280,1
45539,13799,1347857340,1
84841,96124,1347857340,1
99367,68494,1347857520,1
18394,51470,1347857700,1
51470,18394,1347857880,1
10060,85596,1347858000,1
85596,10060,1347858060,1
46584,46771,1347858660,0
18394,51470,1347858960,1
46584,46771,1347859440,1
46584,46771,1347859500,1
51470,18394,1347860460,1
18394,51470,1347860580,1
22745,45000,1347861060,1
24853,99893,1347863100,1
24853,99893,1347863100,0
99856,48990,1347864120,1
48990,99856,1347864120,1
99856,48990,1347864120,1
15776,95994,1347865200,1
95994,15776,1347865680,1
15776,95994,1347865980,1
68494,97933,1347866760,1
72746,45945,1347867420,1
68494,35227,1347867540,1
68494,35227,1347867600,1
35227,68494,1347867600,1
68494,35227,1347867660,1
35227,68494,1347867840,1
35227,68494,1347867900,1
68494,35227,1347868020,1
68494,35227,1347868080,1
82282,88133,1347868080,1
35227,68494,1347868260,1
89827,51552,1347868320,1
88133,82282,1347868740,1
45539,13799,1347871380,1
45539,13799,1347871440,1
51552,89827,1347872340,1
82060,32100,1347872340,1
51552,89827,1347872400,1
71700,80193,1347872520,1
80193,71700,1347872580,1
71700,80193,1347872700,1
80193,71700,1347872760,1
71700,80193,1347873180,1
71700,80193,1347873240,1
80193,71700,1347875040,1
80193,71700,1347875040,0
32100,82060,1347876780,1
86610,82060,1347877380,1
82060,86610,1347877380,1
82060,86610,1347877440,1
68494,35227,1347892080,1
86009,94904,1347856260,1
86352,93161,1347856320,1
13799,45539,1347901500,1
45539,13799,1347901560,1
46771,46584,1347902400,1
46584,46771,1347902460,1
46584,46771,1347902520,1
13799,45539,1347902700,1
13799,45539,1347902760,1
45539,13799,1347902820,1
46771,46584,1347902820,1
46771,46584,1347902880,1
45539,13799,1347902880,1
46584,46771,1347903000,1
40997,86352,1347903660,1
40997,86352,1347904260,1
46771,46584,1347905040,1
51722,85596,1347906840,1
85596,10060,1347906900,1
85596,51722,1347906900,1
85596,10060,1347906960,1
85596,51722,1347906960,1
59367,25947,1347907200,1
99856,48187,1347908880,1
48187,99856,1347909360,1
99856,48187,1347909420,1
48187,99856,1347909480,1
99856,48187,1347909600,1
46771,46584,1347910440,0
32100,82060,1347910560,1
82060,32100,1347910560,1
32100,82060,1347910680,1
82060,32100,1347910740,1
82060,32100,1347911220,1
68494,35227,1347911640,1
68494,35227,1347912180,0
35227,68494,1347912240,1
68494,35227,1347912360,1
68494,35227,1347912420,1
32100,82060,1347912480,1
10060,85596,1347912660,1
68494,35227,1347912780,1
50869,23144,1347912780,1
23144,50869,1347912840,1
35227,68494,1347913020,0
35227,68494,1347913080,0
82060,86610,1347913380,1
19066,71700,1347913500,1
19066,71700,1347913560,1
86610,82060,1347913560,1
71700,19066,1347913560,1
86610,82060,1347913560,1
71700,19066,1347913560,1
19066,71700,1347913620,1
71700,19066,1347913680,1
82060,86610,1347913740,1
86610,82060,1347913740,1
82060,86610,1347913800,1
86610,82060,1347913800,1
82060,86610,1347913800,1
82060,86610,1347913860,1
86610,82060,1347913920,1
82060,86610,1347914100,1
82060,86610,1347914160,1
86610,82060,1347914340,1
82060,86610,1347914760,1
37617,85596,1347915420,1
85596,37617,1347915600,1
37617,85596,1347915720,1
86610,82060,1347915720,1
85596,37617,1347915840,1
37617,85596,1347915900,1
68494,35227,1347916020,1
37617,85596,1347916020,1
35227,68494,1347916380,1
82060,86610,1347918120,1
82060,86610,1347918180,1
82060,86610,1347918240,1
82060,86610,1347918300,1
86610,82060,1347918600,1
82060,86610,1347918780,1
86610,82060,1347918840,1
86610,82060,1347918900,1
85596,37617,1347919020,0
82060,86610,1347919020,1
85596,37617,1347919020,0
82060,86610,1347919020,1
80193,71700,1347919020,1
86610,82060,1347919080,1
82060,86610,1347919140,1
86610,82060,1347919320,1
82060,86610,1347919380,1
86610,82060,1347919380,1
86610,82060,1347919440,1
75261,71627,1347919440,1
88133,82282,1347919620,1
75261,62560,1347919620,1
75261,62560,1347919680,1
88133,82282,1347919680,1
62560,75261,1347920160,1
62560,75261,1347920220,1
86610,82060,1347920880,1
86610,82060,1347920940,1
82060,86610,1347921360,1
86610,82060,1347921480,1
86610,82060,1347921540,1
82060,86610,1347921720,1
82060,86610,1347921780,1
86610,82060,1347921780,1
71700,80193,1347921780,1
71700,80193,1347921840,1
86610,82060,1347921840,1
82060,86610,1347921840,1
75261,71627,1347922260,1
71627,75261,1347922320,1
71627,75261,1347922380,1
75261,71627,1347922440,1
71627,75261,1347922440,1
71627,75261,1347922500,1
75261,71627,1347922500,1
71627,75261,1347922560,1
75261,71627,1347922560,1
71627,75261,1347922560,1
75261,71627,1347922620,1
71627,75261,1347922620,1
71627,75261,1347922740,1
82060,86610,1347922860,1
86610,82060,1347922920,1
40997,10841,1347923040,1
40997,10841,1347923100,1
10841,40997,1347923160,1
82060,86610,1347923280,1
82060,86610,1347923400,1
82060,86610,1347923460,1
40997,10841,1347924840,1
68494,35227,1347925860,1
68494,35227,1347925920,1
35227,68494,1347926100,1
85596,10060,1347926160,1
40997,86352,1347926280,1
86352,40997,1347926340,1
86352,40997,1347926400,1
10060,85596,1347927360,1
82282,88133,1347927540,1
82282,88133,1347927600,1
68494,35227,1347927660,1
68494,35227,1347927720,1
35227,68494,1347927780,1
35227,68494,1347927840,1
68494,35227,1347927960,1
85596,37617,1347927960,1
68494,35227,1347928020,1
68494,35227,1347928080,1
35227,68494,1347928080,1
35227,68494,1347928140,1
68494,35227,1347928140,1
13799,45539,1347928140,1
35227,68494,1347928140,1
13799,45539,1347928140,1
68494,35227,1347928200,1
48187,99856,1347928200,1
45539,13799,1347928260,1
35227,68494,1347928260,1
45539,13799,1347928260,1
99856,48187,1347928260,1
45539,13799,1347928260,1
13799,45539,1347928380,1
35227,68494,1347928380,1
45539,13799,1347928560,1
13799,45539,1347928620,1
